time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
7588,0.18439221,0.11789621,0.11109947,0.14452573,0.19718815,0.44984802,0.35849057,0.48888889,0.72166649,0.45131278,0.66138312,0.58008324,0.73738521,0.5791435,0.52461302,0.75794104,0.74901268,0.6073327,0.55032319,0.26952289,0.41710039,0.19385229,0.42009033,0.3845779,0.62693629,0.46190815,0.31104038,0.37960603,-1,1,-1,-1,0.2685403980162693,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.37, 0.45)","[0.30, 0.40)","[0.40, 0.50)","[0.16, 0.28)"
7595,0.17627508,0.16355478,0.11401078,0.16258551,0.1466554,0.51671733,0.41509434,0.73333333,0.74558989,0.44605052,0.67716833,0.58815374,0.76910462,0.56963328,0.53256464,0.74958166,0.75754952,0.6155074,0.57161683,0.2904149,0.43365708,0.19854552,0.43453837,0.40148237,0.62888226,0.45741361,0.3123459,0.37532393,-1,1,-1,-1,0.2468609170511373,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.45, 0.53)","[0.40, 0.50)","[0.70, 0.80)","[0.16, 0.28)"
7602,0.26812198,0.28281957,0.23615568,0.19589763,0.27479554,0.57142857,0.45283019,0.71111111,0.81464107,0.45108223,0.72192288,0.63898842,0.84454488,0.57286001,0.58280563,0.75078279,0.76892632,0.62795124,0.59553619,0.31042297,0.45696575,0.20659121,0.4634271,0.39853123,0.65402157,0.44967329,0.30777516,0.37748748,-1,1,-1,-1,0.41189558803144627,"[0.26, 0.35)","[0.25, 0.33)","[0.20, 0.30)","[0.14, 0.21)","[0.20, 0.30)","[0.53, 0.61)","[0.40, 0.50)","[0.70, 0.80)","[0.41, 0.53)"
7609,0.28807472,0.36216616,0.24004603,0.21625184,0.29454444,0.61702128,0.47169811,0.75555556,0.83033558,0.46606834,0.74524846,0.66837246,0.86872146,0.59478592,0.61317104,0.76167417,0.76806861,0.63092193,0.62019284,0.32788231,0.48491605,0.20601042,0.48254165,0.40609723,0.63054121,0.43046526,0.32585463,0.38134678,-1,1,-1,-1,0.43719947616283816,"[0.26, 0.35)","[0.33, 0.41)","[0.20, 0.30)","[0.21, 0.28)","[0.20, 0.30)","[0.61, 0.69)","[0.40, 0.50)","[0.70, 0.80)","[0.41, 0.53)"
7616,0.27677785,0.35795478,0.25618242,0.19269054,0.31823319,0.64741641,0.54716981,0.82222222,0.82486615,0.46293179,0.76043087,0.68036473,0.86097915,0.59365834,0.62180031,0.71709815,0.78079865,0.6338066,0.58656744,0.31934989,0.4636234,0.20274413,0.46528724,0.39881023,0.63526267,0.41699865,0.33562217,0.38224844,-1,1,-1,-1,0.4516983946618851,"[0.26, 0.35)","[0.33, 0.41)","[0.20, 0.30)","[0.14, 0.21)","[0.30, 0.40)","[0.61, 0.69)","[0.50, 0.60)","[0.80, 0.90)","[0.41, 0.53)"
7623,0.31063327,0.31286074,0.27164654,0.18454669,0.3859621,0.6656535,0.60377358,0.51111111,0.75073729,0.45531896,0.71092536,0.62835899,0.78280576,0.58186273,0.57810884,0.66601065,0.77388902,0.6292505,0.5634923,0.31217042,0.44356305,0.20449531,0.45371438,0.3909795,0.62805914,0.41120046,0.33307683,0.372251,-1,1,-1,-1,0.5067702301046676,"[0.26, 0.35)","[0.25, 0.33)","[0.20, 0.30)","[0.14, 0.21)","[0.30, 0.40)","[0.61, 0.69)","[0.60, 0.70)","[0.50, 0.60)","[0.41, 0.53)"
7630,0.29618271,0.26663976,0.2787344,0.14855042,0.39835541,0.67477204,0.35849057,0.22222222,0.69935857,0.4524396,0.68619402,0.6147255,0.75269997,0.58461052,0.56296065,0.66017219,0.75562773,0.61578425,0.58044011,0.32812766,0.4349135,0.20712741,0.45239637,0.41316834,0.61756561,0.4083149,0.34628777,0.38865701,-1,1,-1,-1,0.5083769523707822,"[0.26, 0.35)","[0.25, 0.33)","[0.20, 0.30)","[0.14, 0.21)","[0.30, 0.40)","[0.61, 0.69)","[0.30, 0.40)","[0.20, 0.30)","[0.41, 0.53)"
7637,0.31399562,0.14848092,0.29421092,0.14808302,0.45058697,0.63221884,0.32075472,0.24444444,0.64139556,0.441859,0.65521621,0.58263508,0.69026984,0.56768539,0.5316663,0.63788198,0.74318405,0.60046247,0.54325665,0.33884274,0.3992348,0.22503873,0.45066053,0.40141205,0.59708614,0.39117434,0.35257359,0.36508699,-1,1,-1,-1,0.5581373162523249,"[0.26, 0.35)","[0.08, 0.17)","[0.20, 0.30)","[0.14, 0.21)","[0.40, 0.50)","[0.61, 0.69)","[0.30, 0.40)","[0.20, 0.30)","[0.53, 0.65)"
7644,0.20670649,0.09851253,0.15399311,0.11618286,0.29314856,0.61398176,0.45283019,0.4,0.59567141,0.43112233,0.63343326,0.56346107,0.65080683,0.55992247,0.5140889,0.61246528,0.72894102,0.58097347,0.49386073,0.31794817,0.35609802,0.21967561,0.41580944,0.39009744,0.57806119,0.37355595,0.35656958,0.33762997,-1,1,-1,-1,0.3509250819125434,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.40, 0.50)","[0.30, 0.40)","[0.28, 0.41)"
7651,0.19731803,0.10597038,0.13090397,0.06747725,0.35675851,0.60790274,0.43396226,0.55555556,0.5381064,0.40027872,0.60032159,0.52595344,0.58834601,0.52948836,0.48140238,0.5735238,0.71211115,0.55400749,0.44457411,0.29529874,0.31435281,0.21125662,0.37650417,0.38540534,0.56612395,0.3853427,0.34899983,0.31801013,-1,1,-1,-1,0.3859607014797536,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.00, 0.07)","[0.30, 0.40)","[0.53, 0.61)","[0.40, 0.50)","[0.50, 0.60)","[0.28, 0.41)"
7658,0.20715137,0.09262649,0.13531287,0.06575522,0.38270863,0.60486322,0.33962264,0.51111111,0.52688339,0.36890401,0.57845334,0.49008737,0.57952854,0.50114161,0.45543626,0.5553514,0.72232724,0.55372144,0.4334837,0.30384084,0.29156746,0.21852262,0.36315899,0.40240148,0.6013839,0.38679037,0.34255605,0.30984731,-1,1,-1,-1,0.41121675211664493,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.00, 0.07)","[0.30, 0.40)","[0.53, 0.61)","[0.30, 0.40)","[0.50, 0.60)","[0.41, 0.53)"
7665,0.23263318,0.13082488,0.19741249,0.12707144,0.34581172,0.61702128,0.28301887,0.51111111,0.54839771,0.392603,0.58415576,0.49711804,0.60014871,0.53440187,0.46110446,0.59734105,0.70714661,0.54757077,0.42260199,0.31285414,0.28448436,0.23354424,0.37266387,0.3998845,0.60317324,0.38000264,0.3533356,0.32129185,-1,1,-1,-1,0.41797677897346414,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.30, 0.40)","[0.61, 0.69)","[0.20, 0.30)","[0.50, 0.60)","[0.41, 0.53)"
7672,0.19029816,0.20767852,0.19112188,0.1118339,0.26412208,0.61702128,0.35849057,0.62222222,0.55909822,0.37929907,0.58139668,0.48476156,0.60575855,0.52194919,0.44217882,0.58248935,0.70933295,0.5421028,0.40553644,0.31687625,0.27526647,0.23976411,0.37645787,0.38247062,0.59919838,0.37923278,0.34998145,0.3085738,-1,1,-1,-1,0.34466631304418305,"[0.17, 0.26)","[0.17, 0.25)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.30, 0.40)","[0.60, 0.70)","[0.28, 0.41)"
7679,0.15493405,0.17198677,0.15762956,0.0895541,0.21188918,0.62613982,0.33962264,0.55555556,0.53509451,0.36445144,0.54985535,0.4446306,0.57188199,0.50322791,0.41382961,0.55985036,0.70223658,0.53825279,0.37012906,0.30968556,0.25430511,0.24394914,0.36852414,0.36406694,0.58745081,0.38184664,0.34345829,0.28950762,-1,1,-1,-1,0.2788620440534638,"[0.09, 0.17)","[0.17, 0.25)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.30, 0.40)","[0.50, 0.60)","[0.16, 0.28)"
7686,0.21060163,0.21300918,0.1978276,0.14922032,0.22772772,0.64741641,0.18867925,0.37777778,0.53281588,0.34742209,0.54130479,0.43737277,0.57282425,0.48212379,0.40611674,0.52123519,0.69428842,0.53236722,0.38286629,0.29971432,0.27060682,0.23523736,0.37030145,0.36174957,0.59559581,0.38293544,0.32878642,0.28519057,-1,1,-1,-1,0.33654476326197796,"[0.17, 0.26)","[0.17, 0.25)","[0.10, 0.20)","[0.14, 0.21)","[0.20, 0.30)","[0.61, 0.69)","[0.10, 0.20)","[0.30, 0.40)","[0.28, 0.41)"
7693,0.1798236,0.27688585,0.20070334,0.15016763,0.16415211,0.63525836,0.18867925,0.44444444,0.51963419,0.32962407,0.5135754,0.39989813,0.54051771,0.44913768,0.38345986,0.49286626,0.69579428,0.53539933,0.39105517,0.30647221,0.27033432,0.23826648,0.36651799,0.37883989,0.59681693,0.38392236,0.3359744,0.30614202,-1,1,-1,-1,0.29962987668859825,"[0.17, 0.26)","[0.25, 0.33)","[0.20, 0.30)","[0.14, 0.21)","[0.10, 0.20)","[0.61, 0.69)","[0.10, 0.20)","[0.40, 0.50)","[0.28, 0.41)"
7700,0.16305167,0.24518713,0.18194771,0.14871828,0.13154582,0.62006079,0.20754717,0.46666667,0.53363823,0.34505661,0.53909836,0.43042163,0.56035041,0.46040272,0.41162322,0.48659633,0.70406613,0.54893141,0.39766511,0.31029667,0.27509925,0.24487815,0.37329141,0.38338205,0.59430969,0.37700802,0.35881871,0.33454667,-1,1,-1,-1,0.2693072571244134,"[0.09, 0.17)","[0.17, 0.25)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.61, 0.69)","[0.20, 0.30)","[0.40, 0.50)","[0.16, 0.28)"
7707,0.18881317,0.25772425,0.14546901,0.1762739,0.17282958,0.59878419,0.24528302,0.33333333,0.52575354,0.34601042,0.54078513,0.43950969,0.55099512,0.45269209,0.41367503,0.45300669,0.68943671,0.54051734,0.38586074,0.29911033,0.27059351,0.24433259,0.36947211,0.37479151,0.57563652,0.38200689,0.3649939,0.35104383,-1,1,-1,-1,0.28653757941074065,"[0.17, 0.26)","[0.25, 0.33)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.53, 0.61)","[0.20, 0.30)","[0.30, 0.40)","[0.28, 0.41)"
7714,0.1963273,0.36493505,0.13466769,0.18833151,0.17836997,0.57446809,0.13207547,0.2,0.5259852,0.33880184,0.54490159,0.4452438,0.55098399,0.44397785,0.42063281,0.43829704,0.69422478,0.54224861,0.39811336,0.297626,0.28313512,0.24423367,0.37594133,0.37712297,0.54847838,0.40973862,0.36533531,0.35242068,-1,1,-1,-1,0.2922669851122721,"[0.17, 0.26)","[0.33, 0.41)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7721,0.20163594,0.28494209,0.12764542,0.1973569,0.19029063,0.57142857,0.13207547,0.15555556,0.56586328,0.37735132,0.59304287,0.50218929,0.59948436,0.49599077,0.47730688,0.50287895,0.70134083,0.55416655,0.46393264,0.31734351,0.30646525,0.2494632,0.38877984,0.42566099,0.55743232,0.40465129,0.39119887,0.39110366,-1,1,-1,-1,0.3024130008620385,"[0.17, 0.26)","[0.25, 0.33)","[0.10, 0.20)","[0.14, 0.21)","[0.10, 0.20)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7728,0.14430303,0.21299704,0.06446071,0.14298192,0.16752789,0.57142857,0.09433962,0.11111111,0.59270134,0.3932966,0.62511547,0.54100794,0.62799177,0.51500782,0.51401809,0.53269347,0.70242588,0.5548263,0.51610068,0.33402984,0.32485092,0.2509849,0.40016765,0.45499496,0.57001911,0.4052675,0.39677016,0.40825861,-1,1,-1,-1,0.22948770448205413,"[0.09, 0.17)","[0.17, 0.25)","[0.00, 0.10)","[0.14, 0.21)","[0.10, 0.20)","[0.53, 0.61)","[0.00, 0.10)","[0.10, 0.20)","[0.16, 0.28)"
7735,0.13830413,0.20799248,0.06883143,0.14091899,0.14704524,0.56534954,0.11320755,0.08888889,0.59866353,0.40504091,0.63248612,0.54759884,0.63088265,0.52997132,0.52308283,0.56243338,0.7078287,0.55501535,0.52687531,0.34669398,0.314957,0.25159875,0.39618161,0.46936993,0.58985939,0.40101585,0.39936481,0.42354386,-1,1,-1,-1,0.21498425548193664,"[0.09, 0.17)","[0.17, 0.25)","[0.00, 0.10)","[0.14, 0.21)","[0.10, 0.20)","[0.53, 0.61)","[0.10, 0.20)","[0.00, 0.10)","[0.16, 0.28)"
7742,0.1279472,0.11522365,0.07234191,0.12366262,0.13480985,0.556231,0.11320755,0.06666667,0.60743291,0.40300313,0.62977087,0.54915293,0.64722946,0.54242023,0.51528298,0.58058446,0.70229509,0.55771538,0.52036903,0.34937339,0.32546623,0.26138269,0.41964237,0.44267663,0.59670239,0.42488407,0.38000005,0.40988378,-1,1,-1,-1,0.19672186249813467,"[0.09, 0.17)","[0.08, 0.17)","[0.00, 0.10)","[0.07, 0.14)","[0.10, 0.20)","[0.53, 0.61)","[0.10, 0.20)","[0.00, 0.10)","[0.16, 0.28)"
7749,0.04508604,0.0095685,0.0537896,0.0454622,0.04852104,0.55319149,0.09433962,0.04444444,0.59618134,0.39602473,0.59642792,0.51296857,0.62512569,0.54312616,0.48156518,0.58698325,0.69076547,0.54591605,0.51768556,0.33442431,0.32938885,0.2461054,0.4089088,0.43648938,0.59730441,0.42996697,0.35869097,0.38966509,-1,1,-1,-1,0.08552440598847559,"[0.00, 0.09)","[0.00, 0.08)","[0.00, 0.10)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.00, 0.10)","[0.00, 0.10)","[0.03, 0.16)"
7756,0.06592494,0.03454132,0.12109277,0.0412666,0.06605368,0.56838906,0.1509434,0.08888889,0.60149404,0.41651127,0.60176546,0.52339409,0.62988181,0.57895546,0.48955828,0.62785067,0.69298519,0.54863105,0.50740877,0.3303624,0.33531343,0.24815825,0.41883547,0.41560363,0.60049648,0.44925474,0.34933327,0.39285148,-1,1,-1,-1,0.1439773588567845,"[0.00, 0.09)","[0.00, 0.08)","[0.10, 0.20)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.00, 0.10)","[0.03, 0.16)"
7763,0.12181158,0.07851779,0.26253078,0.04963858,0.07639359,0.59270517,0.18867925,0.11111111,0.59918989,0.41965317,0.59883569,0.52440412,0.62990794,0.58684443,0.48846737,0.64738545,0.69314154,0.54947979,0.48924599,0.31995374,0.33272065,0.24363887,0.41638776,0.39495818,0.61811191,0.4418045,0.33895769,0.38919399,-1,1,-1,-1,0.2778891499589592,"[0.09, 0.17)","[0.00, 0.08)","[0.20, 0.30)","[0.00, 0.07)","[0.00, 0.10)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.28)"
7770,0.14064285,0.12160945,0.32349472,0.04446972,0.10007888,0.61702128,0.16981132,0.15555556,0.59670435,0.39949556,0.59632958,0.50774749,0.62805507,0.56728766,0.47291355,0.62172789,0.71363977,0.55222478,0.46257007,0.31447814,0.32693232,0.24258869,0.41015293,0.38631033,0.62581531,0.43545676,0.34082932,0.38197002,-1,1,-1,-1,0.34152916725634314,"[0.09, 0.17)","[0.08, 0.17)","[0.30, 0.40)","[0.00, 0.07)","[0.10, 0.20)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7777,0.15892511,0.12299569,0.33461456,0.06489473,0.09833539,0.63525836,0.16981132,0.17777778,0.59691884,0.39093006,0.57083549,0.4801907,0.63120203,0.56337098,0.44827373,0.61328791,0.71501602,0.54850112,0.41811504,0.29946245,0.31000322,0.24715098,0.40343244,0.36173316,0.62529435,0.4446253,0.34619189,0.38144063,-1,1,-1,-1,0.3547507275147136,"[0.09, 0.17)","[0.08, 0.17)","[0.30, 0.40)","[0.00, 0.07)","[0.00, 0.10)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7784,0.15071206,0.15024613,0.31458946,0.06693874,0.09109138,0.63829787,0.22641509,0.24444444,0.60409855,0.38524391,0.56808577,0.47777526,0.65074332,0.56625663,0.45247335,0.62452641,0.72167792,0.55798996,0.41923814,0.30842995,0.31543008,0.25917767,0.41587554,0.36414909,0.59859556,0.45578627,0.3515481,0.36797947,-1,1,-1,-1,0.33428275870314283,"[0.09, 0.17)","[0.08, 0.17)","[0.30, 0.40)","[0.00, 0.07)","[0.00, 0.10)","[0.61, 0.69)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
7791,0.16305174,0.15321028,0.30376202,0.07940531,0.1152068,0.63829787,0.24528302,0.22222222,0.62460636,0.40556788,0.61262268,0.52332434,0.67278329,0.59259444,0.49211317,0.64822959,0.73879608,0.56143622,0.4296564,0.30343831,0.33593826,0.25381966,0.42109073,0.36165884,0.58692461,0.45209582,0.37485086,0.37942428,-1,1,-1,-1,0.3344385964820994,"[0.09, 0.17)","[0.08, 0.17)","[0.30, 0.40)","[0.07, 0.14)","[0.10, 0.20)","[0.61, 0.69)","[0.20, 0.30)","[0.20, 0.30)","[0.28, 0.41)"
7798,0.19470408,0.16094849,0.31949897,0.12867262,0.09100776,0.63525836,0.16981132,0.22222222,0.63339036,0.4156293,0.62264721,0.53709428,0.69622447,0.60919474,0.50425297,0.68150501,0.75123775,0.57392144,0.44208687,0.32194712,0.35982542,0.27175765,0.45389856,0.35812354,0.59491641,0.45703573,0.38841124,0.38976875,-1,1,-1,-1,0.3562564348175944,"[0.17, 0.26)","[0.08, 0.17)","[0.30, 0.40)","[0.07, 0.14)","[0.00, 0.10)","[0.61, 0.69)","[0.10, 0.20)","[0.20, 0.30)","[0.28, 0.41)"
7805,0.14981655,0.16839548,0.20537756,0.11335146,0.09606557,0.6231003,0.1509434,0.2,0.62284774,0.39825713,0.60765172,0.52346149,0.69197085,0.58026399,0.48755127,0.67354497,0.74826067,0.56698647,0.4607187,0.3323578,0.38029265,0.26943141,0.46061768,0.37610337,0.58687975,0.45444229,0.39645735,0.38602613,-1,1,-1,-1,0.2534898210483216,"[0.09, 0.17)","[0.17, 0.25)","[0.20, 0.30)","[0.07, 0.14)","[0.00, 0.10)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.28)"
7812,0.14094281,0.1638688,0.16628648,0.112028,0.10146772,0.61094225,0.18867925,0.2,0.61524231,0.39950603,0.6112865,0.53140969,0.68857033,0.57633544,0.4890903,0.68952047,0.7558579,0.56758682,0.48764175,0.35160781,0.40338523,0.28332861,0.47935876,0.40147158,0.59284597,0.44942375,0.40944927,0.40114783,-1,1,-1,-1,0.22471574136403705,"[0.09, 0.17)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.10, 0.20)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.16, 0.28)"
7819,0.13613621,0.13436626,0.15143588,0.09915935,0.13469682,0.61702128,0.28301887,0.22222222,0.59266522,0.406043,0.59877628,0.53979267,0.67236824,0.57838206,0.48643805,0.69268824,0.72498939,0.55913285,0.48822803,0.34615194,0.42392376,0.28746413,0.49655975,0.38269294,0.58028164,0.45971663,0.40362711,0.40731965,-1,1,-1,-1,0.225629421312712,"[0.09, 0.17)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.10, 0.20)","[0.61, 0.69)","[0.20, 0.30)","[0.20, 0.30)","[0.16, 0.28)"
7826,0.16168668,0.11428703,0.18440736,0.11123375,0.16839965,0.62613982,0.20754717,0.31111111,0.57872132,0.39886589,0.60332438,0.56543808,0.66850725,0.57476979,0.50225194,0.69225642,0.70676949,0.55374486,0.52308844,0.35458558,0.46459987,0.29102522,0.52211502,0.39004411,0.5697182,0.48181782,0.4038635,0.43134611,-1,1,-1,-1,0.2733815350043865,"[0.09, 0.17)","[0.08, 0.17)","[0.10, 0.20)","[0.07, 0.14)","[0.10, 0.20)","[0.61, 0.69)","[0.20, 0.30)","[0.30, 0.40)","[0.16, 0.28)"
7833,0.18360819,0.08737267,0.28328722,0.09582851,0.14195402,0.63525836,0.24528302,0.35555556,0.56916607,0.39769379,0.59928788,0.58040402,0.66445135,0.57646737,0.50149779,0.69448218,0.68839095,0.54239206,0.54089061,0.35488067,0.4980587,0.28976434,0.54118018,0.38558378,0.5756422,0.49978626,0.41389176,0.47427198,-1,1,-1,-1,0.3310373032428655,"[0.17, 0.26)","[0.08, 0.17)","[0.20, 0.30)","[0.07, 0.14)","[0.10, 0.20)","[0.61, 0.69)","[0.20, 0.30)","[0.30, 0.40)","[0.28, 0.41)"
7840,0.15490008,0.0458897,0.22204034,0.06817034,0.17871184,0.64133739,0.30188679,0.35555556,0.52671237,0.37735042,0.56878221,0.56369818,0.63183169,0.54544087,0.47551624,0.66597756,0.66486389,0.52515823,0.56602613,0.36826198,0.49916505,0.28939407,0.54172372,0.41125221,0.58242375,0.50796084,0.39611204,0.4702938,-1,1,-1,-1,0.29306488974153283,"[0.09, 0.17)","[0.00, 0.08)","[0.20, 0.30)","[0.00, 0.07)","[0.10, 0.20)","[0.61, 0.69)","[0.30, 0.40)","[0.30, 0.40)","[0.28, 0.41)"
7847,0.17789068,0.05623632,0.19714358,0.09099185,0.22239361,0.6443769,0.30188679,0.37777778,0.52506451,0.37618354,0.55926345,0.56335903,0.63329388,0.53721026,0.4651746,0.66150185,0.64382325,0.50805718,0.59483376,0.39895107,0.51507093,0.30616932,0.57500106,0.41378077,0.57230997,0.52124975,0.39377249,0.47609549,-1,1,-1,-1,0.31081188148214506,"[0.17, 0.26)","[0.00, 0.08)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.30, 0.40)","[0.30, 0.40)","[0.28, 0.41)"
7854,0.18224707,0.08127522,0.17725032,0.0950283,0.23232705,0.6443769,0.26415094,0.31111111,0.52619447,0.36099904,0.54437852,0.55201473,0.63437624,0.50997322,0.44961479,0.62867036,0.63068098,0.50324314,0.61404832,0.39936332,0.51739982,0.30186812,0.57670367,0.412832,0.59577889,0.51594641,0.37037326,0.46677202,-1,1,-1,-1,0.30728474075797335,"[0.17, 0.26)","[0.00, 0.08)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.20, 0.30)","[0.30, 0.40)","[0.28, 0.41)"
7861,0.18364598,0.07618682,0.17945281,0.0975864,0.23147369,0.63829787,0.1509434,0.17777778,0.52423707,0.35405819,0.53779065,0.53740122,0.63178846,0.48991333,0.42479763,0.59709647,0.62354886,0.50435785,0.61625186,0.39603051,0.51141,0.29267224,0.57461078,0.39764459,0.60285625,0.51021429,0.35317204,0.44351043,-1,1,-1,-1,0.30871748516090275,"[0.17, 0.26)","[0.00, 0.08)","[0.10, 0.20)","[0.07, 0.14)","[0.20, 0.30)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7868,0.21317938,0.09747541,0.19997755,0.14114956,0.20984822,0.61094225,0.16981132,0.11111111,0.51374429,0.35410664,0.52339709,0.52036698,0.61907524,0.48365997,0.39757305,0.58477597,0.61809772,0.49911444,0.61964421,0.41477438,0.50030115,0.29458557,0.579133,0.3977128,0.59281143,0.54752828,0.34640206,0.44000098,-1,1,-1,-1,0.3224135453565258,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.20, 0.30)","[0.61, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7875,0.22107114,0.08663666,0.13471207,0.16393094,0.2912265,0.5775076,0.13207547,0.11111111,0.49313277,0.34887076,0.53545303,0.52071183,0.59822743,0.46075726,0.38550405,0.54711755,0.62103947,0.49362671,0.61525526,0.4343779,0.48128043,0.30267387,0.58566153,0.39146183,0.59786471,0.53269139,0.33882936,0.40306347,-1,1,-1,-1,0.36032425562986803,"[0.17, 0.26)","[0.08, 0.17)","[0.10, 0.20)","[0.14, 0.21)","[0.20, 0.30)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.28, 0.41)"
7882,0.26275414,0.10479745,0.12859215,0.21376347,0.29553843,0.55319149,0.09433962,0.08888889,0.47501801,0.35416206,0.53713903,0.51082603,0.57225425,0.45205431,0.36999893,0.5277696,0.63197051,0.49978391,0.58224833,0.42340881,0.44898591,0.30288167,0.56935894,0.37129706,0.60555559,0.52192787,0.31921605,0.3625533,-1,1,-1,-1,0.3867476254030893,"[0.26, 0.35)","[0.08, 0.17)","[0.10, 0.20)","[0.21, 0.28)","[0.20, 0.30)","[0.53, 0.61)","[0.00, 0.10)","[0.00, 0.10)","[0.28, 0.41)"
7889,0.41951551,0.24075017,0.29836658,0.39130513,0.25073796,0.54407295,0.11320755,0.08888889,0.49659057,0.36332294,0.54109836,0.5065679,0.5919565,0.45710875,0.36502349,0.52898203,0.6411235,0.50975906,0.56225534,0.4155406,0.4311218,0.30440269,0.56422112,0.35389724,0.61519955,0.49036948,0.31180463,0.34266243,-1,1,-1,-1,0.5522787750857124,"[0.35, 0.43)","[0.17, 0.25)","[0.20, 0.30)","[0.35, 0.42)","[0.20, 0.30)","[0.53, 0.61)","[0.10, 0.20)","[0.00, 0.10)","[0.53, 0.65)"
7896,0.45852488,0.41529413,0.32822181,0.44484862,0.25055299,0.53799392,0.11320755,0.13333333,0.48220045,0.36270673,0.54931438,0.50479807,0.57004197,0.45019616,0.37383143,0.50660907,0.65320291,0.51790329,0.53328606,0.3825697,0.40255652,0.28101693,0.52036195,0.35000532,0.6002221,0.47816059,0.31295454,0.32415359,-1,1,-1,-1,0.606956878265269,"[0.43, 0.52)","[0.41, 0.50)","[0.30, 0.40)","[0.42, 0.49)","[0.20, 0.30)","[0.53, 0.61)","[0.10, 0.20)","[0.10, 0.20)","[0.53, 0.65)"
7903,0.45980531,0.42270127,0.33723281,0.45320808,0.22241031,0.4893617,0.37735849,0.42222222,0.46595785,0.37652644,0.5619876,0.50552315,0.54749747,0.4681937,0.38161127,0.50743755,0.66436583,0.52093202,0.50745414,0.36843123,0.3781321,0.27639942,0.50013748,0.34277255,0.56148872,0.46956806,0.33321013,0.31307032,-1,1,-1,-1,0.6071160333182436,"[0.43, 0.52)","[0.41, 0.50)","[0.30, 0.40)","[0.42, 0.49)","[0.20, 0.30)","[0.45, 0.53)","[0.30, 0.40)","[0.40, 0.50)","[0.53, 0.65)"
7910,0.49830539,0.51395795,0.31645386,0.50053576,0.20419065,0.43161094,0.41509434,0.64444444,0.45541482,0.36362619,0.55235977,0.49328676,0.5349317,0.45584144,0.39143092,0.49097193,0.66472688,0.51534891,0.49529026,0.35553789,0.36011029,0.26947111,0.47941915,0.34745926,0.53006672,0.48138153,0.33029682,0.29842522,-1,1,-1,-1,0.626396770501812,"[0.43, 0.52)","[0.50, 0.58)","[0.30, 0.40)","[0.49, 0.56)","[0.20, 0.30)","[0.37, 0.45)","[0.40, 0.50)","[0.60, 0.70)","[0.53, 0.65)"
